date,deaths
2020-01-01,7682.846153846154
2020-04-01,111431.46153846153
2020-07-01,133513.38461538462
2020-10-01,264751.76923076925
2021-01-01,552238.3846153846
2021-04-01,722819.0
2021-07-01,759032.5384615385
2021-10-01,845553.5384615385
2022-01-01,1001485.4615384615
2022-04-01,1088978.7692307692
2022-07-01,1133060.5384615385
2022-10-01,1174196.2307692308
2023-01-01,1212648.3846153845
2023-04-01,1230305.3076923077
2023-07-01,1235413.2307692308
2023-10-01,1238175.25
